sex,age,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,days_b_screening_arrest,length_of_stay,compas_score,is_recid
Male,28,Caucasian,0,0,0,0,(F3),0.0,31.041666666666668,1,0
Male,25,Caucasian,0,0,0,1,(F3),-1.0,0.625,0,0
Male,33,Caucasian,0,0,0,9,(F3),0.0,0.20833333333333334,0,0
Male,26,Caucasian,0,0,0,5,(M2),0.0,0.125,0,0
Male,32,Caucasian,0,0,0,0,(F3),0.0,30.25,0,0
Male,30,Caucasian,0,0,0,7,(F3),-1.0,3.9166666666666665,1,0
Male,36,Caucasian,0,0,0,0,(M1),0.0,29.958333333333332,0,0
Male,39,Caucasian,0,0,0,0,(M1),-1.0,31.208333333333332,0,0
Male,30,Caucasian,0,0,0,1,(F3),-1.0,30.0,1,0
Male,55,Caucasian,0,0,0,0,(F3),-1.0,2.125,0,0
Male,55,Caucasian,0,0,0,0,(M1),0.0,61.25,0,0
Male,28,Caucasian,0,0,0,5,(F3),0.0,0.16666666666666666,1,0
Male,23,Caucasian,0,0,0,0,(F3),0.0,0.0,0,0
Male,33,Caucasian,0,0,0,9,(F3),0.0,0.20833333333333334,0,0
Male,56,Caucasian,0,0,0,1,(F3),0.0,35.083333333333336,0,0
Male,20,Caucasian,0,0,1,0,(F2),-1.0,157.95833333333334,1,0
Male,60,Caucasian,0,0,0,0,(F1),-1.0,0.875,0,0
Male,59,Caucasian,0,0,0,0,(F3),-1.0,1.125,0,0
Male,52,Caucasian,0,0,0,2,(F3),-1.0,60.833333333333336,0,0
Male,46,Caucasian,0,0,0,0,(F3),-1.0,1.0416666666666667,0,0
Male,34,Caucasian,0,0,1,0,(F3),-1.0,0.875,0,0
Female,27,Caucasian,0,0,0,3,(F3),-1.0,33.875,1,0
Male,36,Caucasian,0,0,0,0,(M1),-1.0,0.6666666666666666,0,0
Female,57,Caucasian,0,0,0,0,(M2),-1.0,1.1666666666666667,0,0
Male,62,Caucasian,0,0,0,0,(M2),-1.0,61.041666666666664,0,0
Male,19,Caucasian,0,0,0,0,(M1),-1.0,0.6666666666666666,0,0
Male,51,Caucasian,0,0,0,3,(F3),-1.0,6.916666666666667,0,0
Male,58,Caucasian,0,0,0,1,(M1),-30.0,-218.04166666666666,0,0
Female,34,Caucasian,0,0,0,2,(F3),-1.0,1.125,0,0
Male,49,Caucasian,0,0,0,8,(F3),-1.0,0.7083333333333334,0,0
Male,42,Caucasian,0,0,0,0,(M1),0.0,0.20833333333333334,0,0
Male,32,Caucasian,0,0,0,0,(M1),-1.0,29.541666666666668,0,0
Male,22,Caucasian,0,0,0,0,(M1),-1.0,76.04166666666667,0,0
Male,32,Caucasian,0,0,0,1,(F3),-1.0,1.2916666666666667,0,0
Male,29,Caucasian,0,0,0,1,(F3),-1.0,1.0416666666666667,1,0
Male,48,Caucasian,0,0,0,2,(M1),-1.0,0.7916666666666666,0,0
Male,59,Caucasian,0,0,0,0,(M2),-1.0,1.25,0,0
Male,57,Caucasian,0,0,0,2,(F2),-28.0,-254.875,0,0
Male,49,Caucasian,0,0,0,3,(F3),0.0,0.16666666666666666,0,0
Male,22,Caucasian,0,0,4,3,(M2),-1.0,30.125,0,0
Male,51,Caucasian,0,0,0,1,(M1),-1.0,170.125,0,0
Male,33,Caucasian,0,0,0,0,(F3),-1.0,30.833333333333332,0,0
Female,35,Caucasian,0,0,0,5,(F3),-1.0,-186.125,1,0
Male,49,Caucasian,0,0,0,0,(M1),0.0,-0.4166666666666667,0,0
Male,57,Caucasian,0,0,0,0,(F3),-2.0,2.0833333333333335,0,0
Male,38,Caucasian,0,0,0,17,(F3),-1.0,180.25,1,0
Male,39,Caucasian,0,0,0,0,(M1),-1.0,61.291666666666664,0,0
Male,26,Caucasian,0,0,0,0,(M2),-1.0,30.791666666666668,0,0
Male,38,Caucasian,0,0,0,1,(M1),0.0,-72.16666666666667,1,0
Male,34,Caucasian,0,0,0,0,(M1),-1.0,0.5833333333333334,0,0
Male,50,Caucasian,0,0,0,0,(F3),-1.0,0.8333333333333334,0,0
Male,54,Caucasian,0,0,0,0,(M1),0.0,-0.20833333333333334,0,0
Male,28,Caucasian,0,0,1,2,(M2),-1.0,-131.91666666666666,0,0
Male,58,Caucasian,0,0,0,2,(M1),-1.0,1.2083333333333333,0,0
Male,27,Caucasian,0,0,0,5,(F3),-1.0,0.875,0,0
Male,22,Caucasian,0,0,4,3,(M2),-1.0,30.125,0,0
Male,52,Caucasian,0,0,0,0,(M1),-1.0,0.8333333333333334,0,0
Male,32,Caucasian,0,0,0,2,(F3),-1.0,0.7916666666666666,0,0
Male,29,Caucasian,0,0,0,0,(M1),-1.0,0.9583333333333334,0,0
Male,45,Caucasian,0,0,0,0,(F3),-1.0,34.041666666666664,1,0
Female,29,Caucasian,0,0,0,8,(M2),12.0,105.41666666666667,1,0
Male,25,Caucasian,0,0,0,1,(M1),-1.0,0.9583333333333334,0,0
Female,23,Caucasian,0,0,0,0,(M1),-1.0,0.9583333333333334,0,0
Male,33,Caucasian,0,0,0,3,(F3),-1.0,1.1666666666666667,1,0
Male,37,Caucasian,0,0,0,3,(F3),-1.0,245.95833333333334,0,0
Female,53,Caucasian,0,0,0,1,(M1),-23.0,22.791666666666668,0,0
Male,48,Caucasian,0,0,0,2,(F3),-1.0,394.25,0,0
Female,60,Caucasian,0,0,0,6,(F2),-1.0,400.9166666666667,1,0
Female,54,Caucasian,0,0,0,1,(M1),-4.0,-112.95833333333333,0,0
Male,61,Caucasian,0,0,0,0,(M1),-1.0,29.708333333333332,0,0
Male,21,Caucasian,0,0,0,0,(F3),-1.0,0.5,1,0
Male,53,Caucasian,0,0,0,2,(F3),-2.0,30.958333333333332,0,0
Female,27,Caucasian,0,0,0,0,(M1),0.0,0.75,1,0
Male,41,Caucasian,0,0,0,3,(F3),0.0,81.16666666666667,1,0
Male,44,Caucasian,0,0,0,0,(M2),-1.0,0.9166666666666666,0,0
Male,51,Caucasian,0,0,0,3,(F3),-1.0,6.916666666666667,0,0
Male,33,Caucasian,0,0,0,0,(M1),-1.0,182.83333333333334,1,0
Male,28,Caucasian,0,0,0,0,(M1),0.0,13.208333333333334,0,0
Male,51,Caucasian,0,0,0,0,(F3),-1.0,90.79166666666667,0,0
Female,48,Caucasian,0,0,0,4,(F3),0.0,0.25,0,0
Female,25,Caucasian,0,0,0,1,(M1),-3.0,0.125,0,0
Male,55,Caucasian,0,0,0,0,(F3),-1.0,30.583333333333332,0,0
Male,20,Caucasian,3,0,1,3,(F3),-1.0,186.33333333333334,1,0
Male,34,Caucasian,0,0,0,2,(M1),-1.0,0.6666666666666666,0,0
Male,39,Caucasian,0,0,0,1,(F3),-15.0,221.91666666666666,0,0
Male,30,Caucasian,0,0,0,2,(F3),-1.0,63.041666666666664,0,0
Female,25,Caucasian,0,0,0,0,(M1),0.0,29.916666666666668,0,0
Male,29,Caucasian,0,0,0,1,(F3),-22.0,0.6666666666666666,0,0
Female,36,Caucasian,0,0,0,0,(M1),-1.0,30.583333333333332,0,0
Female,49,Caucasian,0,0,0,0,(M1),-1.0,29.75,0,0
Male,22,Caucasian,0,0,0,2,(F3),-1.0,3.75,1,0
Male,30,Caucasian,0,0,0,0,(F3),-1.0,-172.04166666666666,0,0
Male,45,Caucasian,0,0,0,1,(F3),-1.0,1.0,0,0
Female,54,Caucasian,0,0,0,1,(M1),-22.0,0.125,0,0
Female,22,Caucasian,0,0,0,1,(F3),-19.0,192.0,0,0
Male,56,Caucasian,0,0,0,2,(M1),-1.0,-102.79166666666667,0,0
Male,56,Caucasian,0,0,0,6,(F2),-1.0,30.875,0,0
Female,25,Caucasian,0,0,0,0,(M1),-1.0,0.9166666666666666,0,0
Male,27,Caucasian,0,0,0,1,(F2),0.0,-27.958333333333332,0,0
Male,36,Caucasian,0,0,0,2,(M2),-1.0,116.0,1,0
Male,33,Caucasian,0,0,0,3,(F3),-1.0,0.5416666666666666,0,0
Male,20,Caucasian,0,0,0,0,(F3),-1.0,2.75,1,0
Male,41,Caucasian,0,0,0,1,(F3),-1.0,1.1666666666666667,0,0
Male,27,Caucasian,2,0,0,3,(F3),-1.0,30.0,0,0
Male,27,Caucasian,0,0,0,5,(M1),0.0,1.1666666666666667,1,0
Male,39,Caucasian,0,0,0,1,(M1),0.0,0.16666666666666666,0,0
Female,31,Caucasian,0,0,0,0,(M1),-1.0,34.916666666666664,1,0
Female,34,Caucasian,0,0,0,1,(F3),-2.0,1.5833333333333333,0,0
Male,26,Caucasian,0,0,0,0,(F3),0.0,-0.041666666666666664,0,0
Male,50,Caucasian,0,0,0,2,(F3),0.0,30.0,0,0
Female,51,Caucasian,0,0,0,4,(F2),-11.0,-21.916666666666668,0,0
Male,48,Caucasian,0,0,0,6,(F3),-26.0,124.875,0,0
Male,26,Caucasian,0,0,0,5,(M2),0.0,0.125,0,0
Female,57,Caucasian,0,0,0,7,(F3),0.0,-144.75,1,0
Male,46,Caucasian,0,0,0,0,(F3),-1.0,0.9166666666666666,0,0
Male,62,Caucasian,0,0,0,2,(F3),-4.0,-319.75,0,0
Male,23,Caucasian,0,0,0,0,(M1),-1.0,1.2083333333333333,1,0
Male,57,Caucasian,0,0,0,0,(F3),-2.0,-0.125,0,0
Male,50,Caucasian,0,0,0,1,(F3),-4.0,-86.29166666666667,0,0
Male,21,Caucasian,0,0,0,1,(F2),-5.0,0.875,0,0
Male,47,Caucasian,0,0,0,3,(F3),-1.0,43.083333333333336,0,0
Male,39,Caucasian,0,0,0,0,(M1),-1.0,60.791666666666664,1,0
Female,39,Caucasian,0,0,0,1,(F3),-1.0,283.8333333333333,0,0
Male,52,Caucasian,0,0,0,1,(F3),-5.0,3.9166666666666665,1,0
Male,47,Caucasian,0,0,0,2,(M1),-30.0,27.833333333333332,0,0
Male,27,Caucasian,0,0,0,0,(M1),-1.0,0.9583333333333334,1,0
Male,29,Caucasian,0,0,0,1,(F3),-1.0,-133.79166666666666,0,0
Male,54,Caucasian,0,0,0,6,(F2),0.0,0.9583333333333334,0,0
Male,23,Caucasian,0,0,0,1,(M1),-1.0,43.958333333333336,0,0
Male,24,Caucasian,0,0,0,2,(M2),0.0,0.20833333333333334,0,0
Male,42,Caucasian,0,0,0,0,(F3),-1.0,1.0,0,0
Female,25,Caucasian,0,0,0,5,(F3),-3.0,0.2916666666666667,1,0
Male,26,Caucasian,0,0,0,0,(M2),-1.0,1.0833333333333333,0,0
Male,56,Caucasian,0,0,0,0,(M1),-1.0,0.9583333333333334,0,0
Male,51,Caucasian,0,0,0,0,(M1),-1.0,60.875,0,0
Female,47,Caucasian,0,0,0,0,(F3),0.0,0.125,0,0
Female,27,Caucasian,0,1,0,2,(F3),0.0,1.6666666666666667,0,0
Male,55,Caucasian,0,0,0,2,(F3),-1.0,1.0833333333333333,0,0
Male,75,Caucasian,0,0,0,2,(F3),-12.0,152.95833333333334,0,0
Male,22,Caucasian,0,0,1,0,(M1),0.0,0.25,0,0
Male,23,Caucasian,0,0,0,3,(M1),-1.0,1.2083333333333333,0,0
Male,48,Caucasian,0,0,0,1,(M1),-1.0,-99.875,0,0
Female,43,Caucasian,0,0,0,0,(F3),-1.0,442.0416666666667,0,0
Male,46,Caucasian,0,0,0,2,(F2),-14.0,7.541666666666667,0,0
Female,35,Caucasian,0,0,0,1,(M1),-29.0,73.04166666666667,0,0
Male,33,Caucasian,0,0,0,1,(F1),0.0,42.333333333333336,0,0
Male,61,Caucasian,0,0,0,0,(F3),-1.0,-102.95833333333333,0,0
Female,28,Caucasian,0,0,0,0,(M2),-6.0,-234.20833333333334,0,0
Male,50,Caucasian,0,0,0,1,(M1),-1.0,0.5833333333333334,0,0
Female,32,Caucasian,0,0,0,1,(M1),-1.0,30.666666666666668,0,0
Male,25,Caucasian,0,0,0,0,(M1),-1.0,3.0833333333333335,0,0
Male,30,Caucasian,0,0,0,4,(F3),-25.0,119.79166666666667,0,0
Male,47,Caucasian,0,0,0,0,(M1),0.0,-0.125,0,0
Male,33,Caucasian,0,0,0,2,(F3),-1.0,60.875,0,0
Male,44,Caucasian,0,0,0,1,(F2),0.0,61.833333333333336,1,0
Male,31,Caucasian,0,0,0,0,(F3),0.0,0.8333333333333334,0,0
Male,26,Caucasian,0,0,0,2,(F3),-1.0,30.583333333333332,1,0
Male,41,Caucasian,0,0,0,11,(F3),-1.0,3.2916666666666665,1,0
Female,54,Caucasian,0,0,0,1,(M2),-7.0,122.16666666666667,0,0
Female,26,Caucasian,0,0,0,0,(F3),-4.0,0.8333333333333334,0,0
Male,39,Caucasian,0,0,0,0,(F3),-1.0,1.0416666666666667,0,0
Male,34,Caucasian,0,0,0,4,(F3),0.0,30.041666666666668,1,0
Male,26,Caucasian,0,0,0,0,(F3),0.0,0.0,1,0
Male,21,Caucasian,0,0,0,1,(F3),-1.0,166.04166666666666,1,0
Male,39,Caucasian,0,0,0,5,(F3),-21.0,18.791666666666668,0,0
Male,45,Caucasian,0,0,0,0,(F3),-6.0,90.70833333333333,0,0
Female,40,Caucasian,0,0,0,1,(F3),-1.0,-17.916666666666668,1,0
Male,50,Caucasian,0,0,0,1,(F3),-1.0,0.8333333333333334,0,0
Male,30,Caucasian,0,0,0,9,(F1),17.0,286.75,1,0
Male,63,Caucasian,0,0,0,0,(M1),0.0,0.25,0,0
Male,59,Caucasian,0,0,0,2,(F2),0.0,-17.25,0,0
Male,47,Caucasian,0,0,0,5,(M1),-1.0,150.875,0,0
Male,45,Caucasian,0,0,0,0,(M1),-1.0,2.9583333333333335,0,0
Male,25,Caucasian,0,0,0,0,(M1),-1.0,0.5833333333333334,0,0
Male,25,Caucasian,0,0,0,1,(F3),0.0,2.0416666666666665,1,0
Male,28,Caucasian,0,0,0,1,(F3),-1.0,4.25,0,0
Male,54,Caucasian,0,0,0,5,(F3),0.0,0.08333333333333333,0,0
Male,46,Caucasian,0,0,0,0,(F3),0.0,0.3333333333333333,0,0
Male,34,Caucasian,0,0,0,3,(M1),0.0,1.0,1,0
Male,31,Caucasian,0,0,0,1,(F3),-3.0,-234.29166666666666,1,0
Male,24,Caucasian,0,0,0,0,(F3),-1.0,18.583333333333332,0,0
Male,70,Caucasian,0,0,0,0,(M1),-1.0,30.583333333333332,0,0
Male,28,Caucasian,0,0,0,0,(M1),-1.0,0.9166666666666666,0,0
Male,44,Caucasian,0,0,0,4,(F3),-1.0,-173.125,0,0
Male,51,Caucasian,0,0,0,0,(F3),0.0,215.25,0,0
Male,72,Caucasian,0,0,0,1,(M1),-23.0,1.0,0,0
Female,38,Caucasian,0,0,0,1,(M1),-23.0,1.75,0,0
Male,44,Caucasian,0,0,0,7,(F7),-1.0,254.08333333333334,1,0
Male,38,Caucasian,0,0,0,2,(F2),-7.0,6.75,1,0
Male,28,Caucasian,0,1,0,9,(M2),-1.0,-58.125,0,0
Male,30,Caucasian,0,0,0,0,(F3),-1.0,4.791666666666667,0,0
Male,26,Caucasian,0,0,0,6,(M1),0.0,60.125,1,0
Male,40,Caucasian,0,0,0,2,(F3),-16.0,134.54166666666666,0,0
Male,34,Caucasian,0,0,0,0,(M1),-1.0,0.9166666666666666,0,0
Female,46,Caucasian,0,0,0,0,(M2),-1.0,1.8333333333333333,0,0
Female,25,Caucasian,0,0,0,0,(M1),-1.0,0.5833333333333334,0,0
Male,31,Caucasian,0,0,0,0,(F3),-1.0,0.9166666666666666,0,0
Female,37,Caucasian,0,0,0,0,(F3),-1.0,30.958333333333332,0,0
Female,58,Caucasian,0,0,0,2,(M1),-23.0,30.166666666666668,0,0
Male,60,Caucasian,0,0,0,1,(F2),-1.0,27.791666666666668,0,0
Male,29,Caucasian,0,0,0,1,(M2),-1.0,279.0833333333333,0,0
Male,24,Caucasian,0,0,0,10,(F3),0.0,308.0,1,0
Female,54,Caucasian,0,0,0,2,(F2),-3.0,0.25,0,0
Male,38,Caucasian,0,0,0,0,(F3),0.0,158.04166666666666,0,0
Male,37,Caucasian,0,0,0,3,(F3),0.0,26.25,0,0
Male,19,Caucasian,0,0,2,1,(F3),-1.0,30.541666666666668,0,0
Female,24,Caucasian,0,0,4,1,(M1),-24.0,0.7083333333333334,0,0
Female,60,Caucasian,0,0,0,0,(M1),-1.0,0.875,0,0
Male,56,Caucasian,0,0,0,13,(F3),-13.0,-111.08333333333333,0,0
Female,21,Caucasian,0,0,1,1,(M1),-1.0,0.6666666666666666,0,0
Male,50,Caucasian,0,0,0,0,(F3),-1.0,-233.79166666666666,1,0
Female,67,Caucasian,0,0,0,0,(M1),-3.0,0.75,0,0
Male,31,Caucasian,0,0,0,0,(M1),-1.0,38.958333333333336,1,0
Male,40,Caucasian,0,0,0,0,(M1),-1.0,0.9583333333333334,0,0
Male,28,Caucasian,0,0,0,1,(M1),0.0,1.0416666666666667,0,0
Male,26,Caucasian,0,0,0,8,(F3),-1.0,2.0416666666666665,0,0
Male,28,Caucasian,0,0,0,0,(M1),-1.0,60.833333333333336,0,0
Female,62,Caucasian,0,0,0,0,(M2),-1.0,3.875,0,0
Female,30,Caucasian,0,0,1,1,(M1),-1.0,0.7916666666666666,0,0
Male,33,Caucasian,0,0,0,1,(F2),-2.0,30.541666666666668,0,0
Male,26,Caucasian,0,0,0,1,(M2),-1.0,0.9583333333333334,0,0
Male,57,Caucasian,0,0,0,0,(F3),-1.0,-175.25,0,0
Male,52,Caucasian,0,0,0,0,(F3),-1.0,0.875,0,0
Male,47,Caucasian,0,0,0,0,(M2),-1.0,-0.20833333333333334,0,0
Male,28,Caucasian,0,0,0,1,(F3),-1.0,0.875,0,0
Male,23,Caucasian,0,0,0,3,(F2),-1.0,9.666666666666666,1,0
Male,33,Caucasian,0,0,0,7,(F3),-1.0,31.666666666666668,1,0
Female,27,Caucasian,0,0,0,0,(M1),-1.0,30.0,0,0
Male,50,Caucasian,0,0,0,2,(M1),0.0,0.2916666666666667,0,0
Male,39,Caucasian,0,0,0,1,(F3),-1.0,0.7916666666666666,0,0
Male,23,Caucasian,0,0,0,1,(M1),-1.0,0.8333333333333334,0,0
Female,59,Caucasian,0,0,0,0,(M1),-1.0,0.16666666666666666,0,0
Male,32,Caucasian,0,0,0,3,(F3),-1.0,120.95833333333333,1,0
Male,22,Caucasian,0,0,0,0,(M2),-4.0,30.208333333333332,0,0
Male,27,Caucasian,0,0,0,0,(F3),0.0,-80.04166666666667,0,0
Female,23,Caucasian,0,0,0,0,(M1),-1.0,1.2083333333333333,1,0
Male,35,Caucasian,0,0,0,5,(F3),-1.0,35.0,1,0
Male,20,Caucasian,0,0,0,0,(F3),-1.0,1.125,0,0
Male,35,Caucasian,0,0,0,1,(F3),-1.0,6.833333333333333,1,0
Male,24,Caucasian,0,3,2,8,(F2),-1.0,172.75,1,0
Male,21,Caucasian,0,0,0,2,(F3),-1.0,-87.375,0,0
Male,55,Caucasian,0,0,0,11,(M2),-1.0,143.25,1,0
Male,33,Caucasian,0,0,0,2,(F3),-1.0,29.666666666666668,0,0
Male,22,Caucasian,0,0,0,0,(F3),0.0,1.0416666666666667,1,0
Female,24,Caucasian,0,0,0,0,(F3),-1.0,95.75,1,0
Female,29,Caucasian,0,0,0,0,(F3),0.0,0.2916666666666667,0,0
Male,25,Caucasian,0,0,0,2,(M2),0.0,1.0,1,0
Male,43,Caucasian,0,0,0,4,(F3),-1.0,18.833333333333332,1,0
Male,42,Caucasian,0,0,0,0,(F2),-1.0,1.7916666666666667,0,0
Male,27,Caucasian,0,0,0,8,(F3),-1.0,68.125,1,0
Male,53,Caucasian,0,0,0,0,(M2),0.0,0.25,0,0
Male,32,Caucasian,0,0,0,3,(F3),-1.0,86.125,0,0
Female,28,Caucasian,0,0,0,0,(M1),-1.0,0.9166666666666666,0,0
Male,32,Caucasian,0,0,0,0,(F3),-1.0,61.0,1,0
Male,23,Caucasian,0,0,0,0,(F3),-1.0,1.0416666666666667,0,0
Male,52,Caucasian,0,0,0,2,(M2),-1.0,31.291666666666668,0,0
Male,29,Caucasian,0,0,0,3,(F3),-2.0,61.333333333333336,0,0
Male,27,Caucasian,0,0,0,8,(F3),-1.0,68.125,1,0
Male,49,Caucasian,0,0,0,0,(F3),-1.0,30.958333333333332,0,0
Male,23,Caucasian,0,0,7,3,(M1),-1.0,31.083333333333332,1,0
Female,61,Caucasian,0,0,0,2,(M2),-20.0,226.70833333333334,0,0
Male,38,Caucasian,0,0,0,3,(F3),-2.0,0.625,0,0
Male,71,Caucasian,0,0,0,2,(M1),-17.0,-289.2916666666667,0,0
Male,25,Caucasian,0,0,0,4,(F2),-1.0,67.16666666666667,0,0
Female,24,Caucasian,0,0,0,2,(F3),-1.0,61.166666666666664,1,0
Male,26,Caucasian,0,1,0,7,(M1),0.0,140.79166666666666,1,0
Female,21,Caucasian,0,0,0,0,(F2),-1.0,61.166666666666664,1,0
Male,62,Caucasian,0,0,0,2,(F3),-4.0,-319.75,0,0
Male,35,Caucasian,0,0,0,7,(F3),0.0,0.3333333333333333,1,0
Male,28,Caucasian,0,0,0,0,(F3),0.0,24.583333333333332,1,0
Male,49,Caucasian,0,0,0,1,(F3),-16.0,-103.125,0,0
Male,23,Caucasian,0,0,0,0,(M1),-1.0,1.2083333333333333,1,0
Male,23,Caucasian,0,0,0,1,(F3),-1.0,-172.58333333333334,0,0
Male,52,Caucasian,0,0,0,1,(M1),-1.0,32.916666666666664,1,0
Male,32,Caucasian,0,0,0,0,(F3),-1.0,29.916666666666668,0,0
Male,41,Caucasian,0,0,0,1,(F2),-6.0,6.291666666666667,1,0
Male,51,Caucasian,0,0,0,0,(F3),0.0,-0.5,0,0
Male,26,Caucasian,0,0,0,0,(F3),0.0,0.20833333333333334,0,0
Male,26,Caucasian,0,0,0,0,(M1),-1.0,1.0416666666666667,1,0
Female,41,Caucasian,0,0,0,0,(F3),-1.0,60.791666666666664,0,0
Male,22,Caucasian,0,0,0,0,(M1),0.0,1.125,0,0
Male,24,Caucasian,1,2,0,3,(M1),-1.0,60.666666666666664,0,0
Male,61,Caucasian,0,0,0,10,(F3),-1.0,256.8333333333333,1,0
Male,22,Caucasian,0,0,0,0,(F3),-1.0,30.041666666666668,1,0
Female,42,Caucasian,0,0,0,3,(F2),-1.0,3.0833333333333335,0,0
Male,25,Caucasian,0,0,0,0,(F2),-1.0,0.9166666666666666,0,0
Female,26,Caucasian,0,0,0,0,(F3),-1.0,30.25,1,0
Female,49,Caucasian,0,0,0,2,(M1),-1.0,-6.0,0,0
Male,63,Caucasian,0,0,0,0,(F3),-1.0,0.875,0,0
Male,30,Caucasian,0,0,1,1,(F3),-1.0,30.916666666666668,0,0
Male,23,Caucasian,0,0,0,1,(M2),-1.0,-47.041666666666664,0,0
Male,63,Caucasian,0,0,0,3,(M1),0.0,0.6666666666666666,0,0
Female,22,Caucasian,0,0,0,2,(M1),-22.0,0.7083333333333334,1,0
Male,40,Caucasian,0,0,0,0,(M1),-1.0,30.958333333333332,0,0
Male,36,Caucasian,0,0,0,1,(F3),-2.0,0.7916666666666666,0,0
Male,32,Caucasian,0,0,0,0,(M1),0.0,0.25,0,0
Male,40,Caucasian,0,0,0,5,(F3),0.0,0.16666666666666666,0,0
Male,80,Caucasian,0,0,0,0,(M1),-1.0,0.5416666666666666,0,0
Male,50,Caucasian,0,0,0,0,(F3),-1.0,1.0,0,0
Male,50,Caucasian,0,0,0,3,(F2),-1.0,-224.125,0,0
Male,28,Caucasian,0,0,0,1,(F3),-1.0,2.1666666666666665,0,0
Male,45,Caucasian,0,0,0,0,(M1),-1.0,-144.70833333333334,1,0
Male,31,Caucasian,2,0,3,4,(F2),-1.0,166.16666666666666,1,0
Male,33,Caucasian,0,0,0,0,(M1),-1.0,30.625,0,0
Male,62,Caucasian,0,0,0,0,(F3),-1.0,-203.95833333333334,0,0
Male,55,Caucasian,0,0,0,27,(M1),-1.0,1.7916666666666667,1,0
Male,49,Caucasian,0,0,0,1,(M1),-26.0,30.875,0,0
Male,29,Caucasian,0,0,0,1,(F3),0.0,2.0833333333333335,0,0
Female,21,Caucasian,0,0,0,1,(F3),-1.0,1.8333333333333333,1,0
Male,42,Caucasian,0,0,0,8,(F3),-1.0,31.0,0,0
Female,23,Caucasian,0,0,2,1,(M1),-1.0,0.16666666666666666,0,0
Male,47,Caucasian,0,0,0,1,(F3),-1.0,1.1666666666666667,0,0
Female,33,Caucasian,0,0,0,0,(M2),-2.0,0.625,0,0
Male,25,Caucasian,0,0,0,0,(M1),-1.0,30.791666666666668,0,0
Female,23,Caucasian,0,0,0,3,(F3),-1.0,-51.291666666666664,1,0
Male,22,Caucasian,0,0,2,0,(F3),-3.0,-0.20833333333333334,1,0
Male,52,Caucasian,0,0,0,1,(F3),-1.0,0.75,0,0
Male,44,Caucasian,0,0,0,4,(F3),-1.0,-173.125,0,0
Female,52,Caucasian,0,0,0,0,(M1),-1.0,-87.29166666666667,0,0
Male,53,Caucasian,0,0,0,1,(F1),-6.0,6.25,0,0
Male,30,Caucasian,0,0,0,1,(F2),-1.0,28.958333333333332,1,0
Male,28,Caucasian,0,0,0,0,(F3),-1.0,1.0416666666666667,0,0
Male,26,Caucasian,0,0,0,0,(F3),-1.0,1.9166666666666667,0,0
Male,64,Caucasian,0,0,0,0,(F3),-1.0,-185.125,0,0
Female,21,Caucasian,0,0,0,0,(M1),0.0,29.958333333333332,0,0
Male,51,Caucasian,0,0,0,0,(M1),-1.0,29.958333333333332,0,0
Male,29,Caucasian,0,0,0,0,(F3),-1.0,1.125,0,0
Male,25,Caucasian,0,0,0,1,(F3),-1.0,31.041666666666668,1,0
Male,44,Caucasian,0,0,0,23,(F3),-1.0,38.833333333333336,1,0
Male,29,Caucasian,0,0,0,0,(F3),-1.0,1.125,0,0
Male,46,Caucasian,0,0,0,1,(F3),-1.0,30.083333333333332,0,0
Female,49,Caucasian,0,0,0,0,(M1),-1.0,1.1666666666666667,0,0
Male,55,Caucasian,0,0,0,1,(M2),-3.0,0.5833333333333334,0,0
Male,48,Caucasian,0,0,0,1,(F3),-1.0,34.125,1,0
Male,30,Caucasian,0,0,0,0,(F3),-7.0,184.125,0,0
Female,43,Caucasian,0,0,0,0,(M2),-2.0,0.625,0,0
Male,37,Caucasian,0,0,0,3,(F3),-1.0,245.95833333333334,0,0
Male,32,Caucasian,0,0,0,2,(F3),-1.0,0.875,0,0
Male,45,Caucasian,0,0,0,1,(M1),-2.0,31.083333333333332,0,0
Male,20,Caucasian,0,0,1,0,(F3),-1.0,415.125,1,0
Female,50,Caucasian,0,0,0,0,(M1),0.0,-0.25,0,0
Male,41,Caucasian,0,0,0,3,(F3),0.0,81.16666666666667,1,0
Male,29,Caucasian,0,0,0,3,(F3),-2.0,61.333333333333336,0,0
Male,30,Caucasian,0,0,0,7,(F3),-1.0,3.9166666666666665,1,0
Male,59,Caucasian,0,0,0,0,(F3),0.0,0.20833333333333334,0,0
Male,26,Caucasian,0,0,0,0,(F2),-1.0,26.833333333333332,1,0
Male,23,Caucasian,0,0,0,0,(M1),-1.0,30.666666666666668,1,0
Male,54,Caucasian,0,0,0,0,(F2),-1.0,6.666666666666667,0,0
Male,49,Caucasian,0,0,0,0,(F2),-1.0,1.2083333333333333,0,0
Male,45,Caucasian,0,0,0,0,(F3),-2.0,30.833333333333332,0,0
Female,28,Caucasian,0,0,0,0,(F3),-1.0,30.875,0,0
Male,59,Caucasian,0,0,0,0,(M2),-1.0,1.25,0,0
Male,36,Caucasian,0,0,0,1,(F3),-1.0,20.291666666666668,1,0
Male,41,Caucasian,0,0,0,0,(F3),-1.0,1.8333333333333333,0,0
Male,24,Caucasian,0,0,0,0,(F3),-1.0,1.7916666666666667,0,0
Female,35,Caucasian,0,0,0,4,(F3),-30.0,13.875,0,0
Male,22,Caucasian,0,0,0,0,(M1),0.0,0.25,0,0
